,Index,Instance,DominantPairs,SmallerBetterPairs,CapacityFraction,CapFracDistanceFromOneHalf,CorrelationCoefficient,ApproximationGap,CoeffVarWeights,CoeffVarProfits,CoeffVarEffics,PossibleItemFixProportion,SubsetSumLikeness,ModBalasZemelMeasure,MaxCardinality,MinCardinality,CardinalityGap,FirstWeight,FirstProfit,PolyfitLinear,PolyfitQuadratic,PolyfitCubic,BeforeAfterSplitRatio,EvenOddLikeness,GreedyUnusedCapacity,ReducedDominantPairs,ReducedSmallerBetterPairs,ReducedCapacityFraction,ReducedCapFracDistanceFromOneHalf,ReducedCorrelationCoefficient,ReducedApproximationGap,ReducedCoeffVarWeights,ReducedCoeffVarProfits,ReducedCoeffVarEffics,ReducedSubsetLikeness,ReducedModBalasZemelMeasure,ReducedMaxCardinality,ReducedMinCardinality,ReducedCardinalityGap,ReducedFirstWeight,ReducedFirstProfit,ReducedPolyfitLinear,ReducedPolyfitQuadratic,ReducedPolyfitCubic,ReducedBeforeAfterSplitRatio,ReducedGreedyUnusedCapacity,algo_Expknap,algo_Minknap,algo_Combo,Source,Label,X
2433,2676,47_knapPI_11_2000_1000_1_new,0.556214107,0.743714357,0.001003721,0.997992558,-0.012532653,0.385074627,0.390442494,0.443620545,0.195455972,0.973,0.0035,6.38E-05,0.01,0,0.01,0.038953488,0,0.000157067,0.00049889,0.001302952,0.002096235,0.035,0.030393166,0.368273934,0.798742138,0.231216797,0.537566405,0.587766179,0.427860697,0.166570503,0.29413585,0.056151556,0.12962963,0.002614877,0.259259259,0.148148148,0.111111111,0.5,0.25,0.345469081,0.341949368,0.191673567,0.055145808,0.004085713,5.80E-06,0.00019775,0.000203729,Pisinger_small_coff,0,0
2434,2677,47_knapPI_11_200_1000_1_new,0.56758794,0.756934673,0.009766596,0.980466808,-0.137397287,0.131976744,0.41075726,0.464030361,0.22196527,0.95,0.01,3.74E-05,0.085,0,0.085,0.038953488,0,0.018878014,0.022984664,0.023973526,0.017665723,0.1,0.017679336,0.244444444,0.511111111,0.777337559,0.554675119,0.983031212,0.131976744,0.249884159,0.274018887,0.017510509,0.2,0.003341303,0.9,0.5,0.4,0.389534884,0.25,0.966350363,0.967565291,0.957864288,0.5,0.004188228,9.01E-07,0.000187742,0.000193222,Pisinger_small_coff,0,0
2435,2678,47_knapPI_11_500_1000_1_new,0.560681363,0.751422846,0.004047437,0.991905125,-0.071635071,0.197674419,0.403391626,0.45892638,0.199934231,0.946,0.01,5.05E-05,0.04,0,0.04,0.038953488,0,0.005131583,0.00564821,0.009540122,0.00802292,0.1,0.024038649,0.270655271,0.498575499,0.321533923,0.356932153,0.947777701,0.197674419,0.252044363,0.300564991,0.03101059,0.185185185,0.002655822,0.518518519,0.185185185,0.333333333,0.389534884,0.2,0.898282571,0.899829709,0.879176492,0.157226421,0.00569592,1.48E-06,0.000190162,0.000197231,Pisinger_small_coff,0,0
2436,2679,47_knapPI_12_1000_1000_1_new,0.544194194,0.772802803,0.001850638,0.996298725,-0.015384899,0.221641791,0.395028039,0.383308611,0.182566087,0.956,0.002,4.90E-05,0.019,0,0.019,0.038953488,0,0.000236695,0.00042342,0.001730804,0.005260841,0.02,0.023332272,0.44397463,0.689217759,0.172473013,0.655053974,0.931490108,0.221641791,0.255764475,0.258003888,0.025511512,0.045454545,0.002822012,0.25,0.090909091,0.159090909,0.389534884,0.257627119,0.867673821,0.867808093,0.866438749,0.088585533,0.005528401,3.46E-06,0.000191777,0.00019438,Pisinger_small_coff,0,0
2437,2680,47_knapPI_12_200_1000_1_new,0.554924623,0.779145729,0.009195146,0.981609707,-0.113271222,0.078488372,0.41075726,0.401662095,0.203162259,0.965,0.01,2.23E-05,0.08,0,0.08,0.038953488,0,0.01283037,0.015593105,0.016384584,0.019645852,0.1,0.010609347,0.238095238,0.523809524,0.430294906,0.139410188,0.988552425,0.087209302,0.283925792,0.287091217,0.014796677,0.285714286,0.003951382,0.714285714,0.142857143,0.571428571,0.389534884,0.333333333,0.977235898,0.977237762,0.974692672,0.187167042,0.00251296,1.09E-06,0.000190912,0.000192007,Pisinger_small_coff,0,0
2438,2681,47_knapPI_12_20_1000_1_new,0.531578947,0.726315789,0.12843371,0.74313258,-0.212350397,0.206678472,0.449839525,0.457920948,0.178667646,0.7,0.05,0.000257543,0.45,0,0.45,0.04869186,0,0.045092691,0.045213623,0.093992258,0.204832765,0.5,0.013608419,0.133333333,0.333333333,0.426508071,0.146983857,0.890923914,0.330685555,0.33206365,0.381805282,0.073383328,0.166666667,0.002957297,0.666666667,0.166666667,0.5,0.166666667,0,0.79374542,0.915093929,0.922316373,0.25,0.013608419,5.45E-07,0.000187231,0.000189956,Pisinger_small_coff,0,0
2439,2682,47_knapPI_13_1000_1000_1_new,0.550332332,0.777667668,0.002163278,0.995673445,-0.017195212,0.670212766,0.319271354,0.311261252,0.146442158,0.91,0.003,0.000172362,0.015,0.001,0.014,0.070149254,0,0.000295675,0.00080252,0.000983757,0.003580022,0.03,0.26919717,0.389513109,0.669163546,0.128247651,0.743504699,0.527987413,0.670212766,0.162299282,0.272348166,0.058686227,0.033333333,0.002709498,0.166666667,0.077777778,0.088888889,0.5,0.077011494,0.278770708,0.280103967,0.219996084,0.051049089,0.014321528,2.93E-06,0.000194761,0.00019906,Pisinger_small_coff,0,0
2440,2683,47_knapPI_13_100_1000_1_new,0.535757576,0.783030303,0.023570848,0.952858304,-0.017270025,0.130597015,0.340184954,0.338315757,0.173094964,0.93,0.02,9.78E-05,0.13,0.01,0.12,0.070149254,0,0.000298254,0.007485532,0.007924865,0.030224067,0.2,0.155958261,0.238095238,0.476190476,0.225852273,0.548295455,0.974378347,0.186567164,0.264924662,0.296459977,0.017491237,0.285714286,0.002760406,0.428571429,0.142857143,0.285714286,0.333333333,0.285714286,0.949413163,0.952996844,0.984578674,0,0.022726761,7.49E-07,0.000190199,0.000193616,Pisinger_small_coff,0,0
2441,2684,47_knapPI_13_200_1000_1_new,0.559497487,0.786030151,0.011217303,0.977565394,-0.072472964,0.26475911,0.321274174,0.316472912,0.161348503,0.92,0.01,0.000106764,0.075,0.005,0.07,0.070149254,0,0.00525233,0.012718835,0.013803291,0.015727787,0.1,0.155958261,0.391666667,0.583333333,0.469230769,0.061538462,0.714590127,0.26475911,0.184750181,0.256611135,0.048438927,0.125,0.002696798,0.625,0.3125,0.3125,0.5,0.2,0.510639049,0.520195831,0.51952751,0.221142062,0.007957333,8.93E-07,0.000193532,0.000193469,Pisinger_small_coff,0,0
2442,2685,47_knapPI_13_20_1000_1_new,0.578947368,0.815789474,0.117527862,0.764944276,-0.160003141,0.227347762,0.317350312,0.338726016,0.179146724,0.75,0.05,0.000275765,0.3,0.05,0.25,0.087686567,0,0.025601005,0.037625396,0.108631614,0.102416382,0.5,0.197163018,0.1,0.2,0.673202614,0.346405229,0.977889949,0.227347762,0.278920985,0.34650026,0.037402476,0.2,0.003277604,0.8,0.4,0.4,0.2,0.096264368,0.956268752,0.956369111,0.992059556,0.352416382,0.005991539,4.14E-06,0.000192052,0.00019859,Pisinger_small_coff,0,0
2443,2686,47_knapPI_14_1000_1000_1_new,0.521143143,0.818348348,0.000844364,0.998311272,-0.060371969,0.125771605,0.332738717,0.248320097,0.399936826,0.984,0.001,1.42E-05,0.034,0,0.034,0.002,0,0.003644775,0.004029844,0.004059802,0.010516009,0.01,0.012730698,0.133333333,0.616666667,0.420118343,0.159763314,0.924323535,0.163654618,0.210132946,0.201578887,0.022813807,0.0625,0.003052007,0.5625,0.25,0.3125,0.303030303,0.361445783,0.854373998,0.905741816,0.905750558,0.411414467,0.012730698,5.55E-05,0.000267157,0.00022269,Pisinger_small_coff,0,0
2444,2687,47_knapPI_14_100_1000_1_new,0.533737374,0.815353535,0.008532692,0.982934616,-0.099973455,0.498603129,0.338642351,0.259421399,0.29813829,0.86,0.01,0.000172976,0.11,0,0.11,0.007014028,0,0.009994692,0.010245412,0.01024579,0.03479717,0.1,0.076030816,0.340659341,0.846153846,0.333637192,0.332725615,0.489699142,0.558022155,0.348716213,0.213965465,0.152212068,0.071428571,0.002764422,0.642857143,0.142857143,0.5,0.052238806,0.285837651,0.23980525,0.241680226,0.299905461,0.5,0.025451223,5.39E-06,0.000192358,0.000196677,Pisinger_small_coff,0,0
2445,2688,47_knapPI_14_200_1000_1_new,0.537688442,0.811909548,0.004069625,0.991860749,-0.094029341,0.418713097,0.328741973,0.250570825,0.299213388,0.93,0.005,0.000111917,0.07,0,0.07,0.007014028,0,0.008841517,0.012856151,0.016683598,0.019645852,0.05,0.247706991,0.252747253,0.747252747,0.349152542,0.301694915,0.696597675,0.459096594,0.323727185,0.213988003,0.134258868,0.071428571,0.002641821,0.571428571,0.142857143,0.428571429,0.060344828,0.280033841,0.485248321,0.492439711,0.541006324,0.397583618,0.247706991,1.01E-05,0.000198893,0.000195697,Pisinger_small_coff,0,0
2446,2689,47_knapPI_14_20_1000_1_new,0.621052632,0.857894737,0.045990441,0.908019118,-0.399302464,0.445255525,0.378072787,0.309083162,0.268778243,0.8,0.05,0.000310037,0.3,0,0.3,0.007462687,0,0.159442458,0.342839737,0.409982133,0.102416382,0.5,0.027569609,0.5,0.5,0.435215947,0.129568106,0.916891012,0.445255525,0.150903327,0.302050891,0.054519631,0.25,0.002875547,0.75,0.25,0.5,0.546468401,0.181898067,0.840689128,0.99804098,1,0.147583618,0.005517233,1.67E-06,0.000195138,0.000189839,Pisinger_small_coff,0,0
2447,2690,47_knapPI_15_1000_1000_1_new,0.521475475,0.758308308,0.000456308,0.999087385,-0.058919807,0.035928144,0.332738717,0.332594224,0.414297055,0.998,0.001,2.80E-06,0.025,0,0.025,0.002,0,0.003471544,0.00387463,0.003902025,0.006976448,0.01,0,0,1,0.454545455,0.090909091,1,0.217391304,0.323586786,0.313053044,0.003215388,0.5,0.034978846,1,0,1,0.434782609,0.450592885,1,1,1,0.5,0.002448526,9.74E-06,0.000199938,0.00019971,Pisinger_small_coff,0,0
2448,2691,47_knapPI_15_100_1000_1_new,0.527272727,0.755151515,0.004611201,0.990777598,-0.076974673,0.060506452,0.338642351,0.342214137,0.294117578,0.99,0.01,1.84E-05,0.08,0,0.08,0.007014028,0,0.0059251,0.006164565,0.006169179,0.025851953,0.1,0.04449081,0,0,0.094594595,0.810810811,0,0.094594595,0,0,0,0,0.999999968,1,0,1,1,1,1,1,1,0,0,6.18E-05,0.00019499,0.000202231,Pisinger_small_coff,0,0
2449,2692,47_knapPI_15_200_1000_1_new,0.532060302,0.758090452,0.002199289,0.995601421,-0.088299826,0.233704293,0.328741973,0.330216045,0.300522414,0.965,0.005,4.69E-05,0.05,0,0.05,0.007014028,0,0.007796859,0.011438276,0.016025504,0.015727787,0.05,0.113377486,0.19047619,0.80952381,0.300291545,0.39941691,0.896551087,0.24168798,0.343440708,0.303011857,0.076806035,0.142857143,0.002623811,0.571428571,0.142857143,0.428571429,0.12195122,0.136645963,0.803803852,0.803808372,0.900137206,0.397583618,0.113377486,6.88E-05,0.000194651,0.000201436,Pisinger_small_coff,0,0
2450,2693,47_knapPI_15_20_1000_1_new,0.615789474,0.821052632,0.024853956,0.950292087,-0.343501211,0.823033361,0.378072787,0.397097971,0.266485082,0.65,0.05,0.000523398,0.25,0,0.25,0.007462687,0,0.117993082,0.294292971,0.394851594,0.067193095,0.5,0.098932911,0.333333333,0.857142857,0.248144221,0.503711559,0.669226365,0.823033361,0.463296587,0.35985064,0.157153722,0.142857143,0.003373188,0.714285714,0,0.714285714,0.026022305,0.009584665,0.447863927,0.767468953,0.863203756,0.397583618,0.098932911,2.46E-06,0.000186851,0.000192949,Pisinger_small_coff,0,0
2451,2694,47_knapPI_16_1000_1000_1_new,0.520832833,0.847193193,0.00121682,0.99756636,-0.057107497,0.363951473,0.332738717,0.201389014,0.403307524,0.967,0.001,3.88E-05,0.041,0,0.041,0.002,0,0.003261266,0.003846089,0.003872475,0.013456279,0.01,0.094786285,0.229166667,0.772727273,0.405544148,0.188911704,0.721150408,0.365217391,0.266801477,0.170913538,0.059264058,0.03030303,0.002608574,0.606060606,0.242424242,0.363636364,0.090909091,0.28173913,0.520057911,0.530461146,0.536878912,0.562832958,0.094786285,5.71E-05,0.000265141,0.00022588,Pisinger_small_coff,0,0
2452,2695,47_knapPI_16_100_1000_1_new,0.527676768,0.844444444,0.012296536,0.975406929,-0.07888321,0.362590776,0.338642351,0.21651347,0.310998232,0.89,0.01,0.00014625,0.12,0,0.12,0.007014028,0,0.006222561,0.006371909,0.006468984,0.044595764,0.1,0.310262108,0.345454545,0.690909091,0.312598425,0.37480315,0.674415825,0.382145488,0.215712498,0.176678466,0.0557114,0.090909091,0.002713835,0.454545455,0.181818182,0.272727273,0.156069364,0.383912249,0.454836705,0.462642097,0.484789817,0.295167235,0.111320829,7.77E-06,0.000195723,0.000192484,Pisinger_small_coff,0,0
2453,2696,47_knapPI_16_200_1000_1_new,0.531658291,0.839748744,0.005864772,0.988270456,-0.064392375,0.139484898,0.328741973,0.204307422,0.303857913,0.975,0.005,3.61E-05,0.08,0,0.08,0.007014028,0,0.004146378,0.006920417,0.009891913,0.025851953,0.05,0.057141828,0,0.6,0.757309942,0.514619883,0.965472943,0.14554397,0.222636155,0.187121689,0.023196744,0.2,0.002735604,1,0.6,0.4,0.293478261,0.428959276,0.932138003,0.9395645,0.996608815,0.647583618,0.00818466,1.02E-05,0.000199258,0.000194695,Pisinger_small_coff,0,0
2454,2697,47_knapPI_16_20_1000_1_new,0.615789474,0.842105263,0.066277217,0.867445566,-0.367189929,0.339195459,0.378072787,0.294011221,0.277258859,0.85,0.05,0.000264746,0.3,0,0.3,0.007462687,0,0.134828444,0.241357754,0.272177904,0.147583618,0.5,0.199086102,1,1,0.772486772,0.544973545,-0.829105033,0.339195459,0.045604708,0.021932389,0.012971847,0.333333333,0.004663022,1,0.666666667,0.333333333,0.866171004,0.940655447,0.687415155,1,1,0.75,0.041110837,1.63E-06,0.000191149,0.000191829,Pisinger_small_coff,0,0
2455,2698,47_knapPI_1_1000_1000_1_new,0.491533534,0.735593594,0.000471427,0.999057146,0.028056797,0.25625,0.331515157,0.333155245,0.607706018,0.985,0.001,2.32E-05,0.022,0,0.022,0.001,0,0.000787184,0.000957031,0.001439903,0.005601149,0.01,0,0.133333333,0.533333333,0.64028777,0.28057554,0.943846831,0.270305907,0.319293556,0.319005518,0.044439076,0.066666667,0.003337746,0.866666667,0.4,0.466666667,0.054054054,0.004219409,0.89084684,0.90188125,0.902127622,0.545167235,0,3.60E-06,0.00019662,0.000194825,Pisigner_hard,0,0
2456,2699,47_knapPI_1_100_1000000_1_new,0.456767677,0.722020202,0.01183174,0.97633652,0.127293418,0.043103679,0.324927431,0.337700083,0.66958798,0.96,0.01,2.44E-05,0.1,0,0.1,0.000359924,0,0.016203614,0.016203635,0.078762872,0.02166941,0.1,0.356026044,0,0.333333333,0.608684457,0.217368914,0.996622765,0.054188076,0.362317335,0.361543763,0.009137176,0.25,0.002984542,1,0.25,0.75,0.066045245,0.059723272,0.993256935,0.994482984,1,0.147583618,0.000561635,3.38E-06,0.000190817,0.0001926,Pisinger_large_coff,0,0
2457,2700,47_knapPI_1_2000_100000_1_new,0.489602801,0.743671836,0.000905119,0.998189762,0.030776182,0.148652188,0.331456505,0.340617457,0.451106138,0.978,0.001,1.86E-05,0.0325,0,0.0325,0.000370059,0,0.000947173,0.001619912,0.001692447,0.008904975,0.01,0.889816376,0.117336152,0.639534884,0.485796103,0.028407794,0.954487427,0.14906123,0.361856632,0.35019538,0.166851281,0.045454545,0.002606446,0.727272727,0.25,0.477272727,0.007887444,0.042952117,0.911046249,0.913034307,0.91547846,0.562832958,0.785864477,1.41E-05,0.00020888,0.000201865,Pisinger_large_coff,0,0
2458,2701,47_knapPI_1_200_10000_1_new,0.515577889,0.784271357,0.000224195,0.999551611,-0.051242541,0.21986711,0.337178849,0.325643409,0.681254285,0.98,0.005,2.48E-05,0.02,0,0.02,0.000300903,0,0.002625798,0.034336429,0.034468333,0.004921926,0.05,0.487009563,0,1,0.137931034,0.724137931,0.997399664,0.236092065,0.424046351,0.392838559,0.019207131,0.25,0.004187441,0.5,0,0.5,0.068817204,0.097637286,0.99480609,0.999624357,1,0.147583618,0.006173089,1.68E-06,0.000190865,0.000191786,Pisigner_hard,0,0
2459,2702,47_knapPI_1_500_10000000_1_new,0.491382766,0.760136273,0.00188384,0.99623232,0.023991784,0.051654991,0.338116919,0.327316228,0.603157926,0.996,0.002,8.87E-06,0.054,0,0.054,0.001045543,0,0.000575606,0.001485736,0.001489607,0.016885553,0.02,0.904879392,0,1,0.043285503,0.913428994,1,0.061810747,0.3728317,0.360927456,0.00429298,0.5,0.003222183,0.5,0,0.5,0.361472319,0.379129656,1,1,1,0,0.000587559,7.36E-06,0.000198429,0.000194112,Pisinger_large_coff,0,0
2460,2703,47_knapPI_1_50_10000_1_new,0.480816327,0.711836735,0.000804914,0.998390172,0.071516616,0.146177411,0.331072482,0.348037003,0.571556514,0.94,0.02,1.66E-05,0.06,0,0.06,0.000301902,0,0.005114626,0.019863563,0.034892206,0.01383085,0.2,0.050821347,0,1,0.256696429,0.486607143,0.997696142,0.154535813,0.30023397,0.262165761,0.009073133,0.333333333,0.00320457,0.666666667,0,0.666666667,0.356989247,0.408242529,0.995397592,1,1,0.25,0.004115464,1.17E-06,0.000190346,0.000189896,Pisigner_hard,0,0
2461,2704,47_knapPI_2_1000_1000_1_new,0.490598599,0.752204204,0.000766828,0.998466345,0.029942685,0.321371611,0.331515157,0.331208175,0.500649686,0.976,0.001,4.20E-05,0.028,0,0.028,0.001,0,0.000896564,0.001386965,0.001417247,0.007672651,0.01,0.031804503,0.170289855,0.670289855,0.451282051,0.097435897,0.831019415,0.36608126,0.351485944,0.322778436,0.141093908,0.041666667,0.002913653,0.708333333,0.25,0.458333333,0.018867925,0.067991632,0.690593268,0.691618782,0.695120426,0.557249147,0.031804503,1.35E-05,0.0001984,0.000204741,Pisigner_hard,0,0
2462,2705,47_knapPI_2_100_1000000_1_new,0.491717172,0.756767677,0.014502092,0.970995816,0.026003672,0.176939776,0.324927431,0.337869453,0.627328898,0.91,0.01,0.00010618,0.11,0,0.11,0.000359924,0,0.000676191,0.007239013,0.007637242,0.03479717,0.1,0.939196175,0.055555556,0.5,0.480154582,0.039690836,0.834595495,0.204547872,0.21524069,0.241447407,0.030198853,0.111111111,0.002747709,0.666666667,0.333333333,0.333333333,0.407308488,0.203634176,0.69654964,0.757754168,0.771268619,0.42202087,0.123621206,1.25E-06,0.000188403,0.000194083,Pisinger_large_coff,0,0
2463,2706,47_knapPI_2_2000_1000000_1_new,0.486808904,0.740069035,0.00073417,0.99853166,0.040198199,0.037399283,0.340632287,0.345967861,0.721586876,0.992,0.0005,4.55E-06,0.031,0,0.031,0.000310401,0,0.001615895,0.001815395,0.002384952,0.008551053,0.005,0.902228077,0.033333333,0.508333333,0.439526396,0.120947209,0.995585405,0.043490878,0.363251248,0.357492545,0.027615441,0.0625,0.00256096,0.6875,0.1875,0.5,0.065829777,0.099306366,0.991190299,0.991406777,0.991684118,0.411414467,0.058584971,1.24E-05,0.000211485,0.000207852,Pisinger_large_coff,0,0
2464,2707,47_knapPI_2_200_10000_1_new,0.476130653,0.730502513,0.008253823,0.983492354,0.068460487,0.101240454,0.337178849,0.337576544,0.702019813,0.975,0.005,4.39E-05,0.095,0,0.095,0.000300903,0,0.004686838,0.007634022,0.008513516,0.028013617,0.05,0.437241696,0,0.4,0.631771281,0.263542562,0.98930111,0.115052758,0.263178271,0.270171219,0.00966988,0.2,0.005055648,0.8,0.4,0.4,0.25,0.227876106,0.978716686,0.979367444,0.980643861,0.352416382,0.005931967,1.23E-05,0.000190521,0.000197174,Pisigner_hard,0,0
2465,2708,47_knapPI_2_500_10000000_1_new,0.495591182,0.75157515,0.000504365,0.998991269,0.010886786,0.311626679,0.338116919,0.341325498,0.379168075,0.968,0.002,3.25E-05,0.028,0,0.028,0.001045543,0,0.000118522,0.000149628,0.001173784,0.00802292,0.02,0.973704807,0.25,0.783333333,0.339839202,0.320321596,0.818946356,0.329645275,0.403578554,0.381996917,0.095135752,0.0625,0.002766254,0.625,0.125,0.5,0.026009241,0.092891637,0.670673134,0.677475943,0.715672877,0.5,0.294607612,3.94E-06,0.000194616,0.000196,Pisinger_large_coff,0,0
2466,2709,47_knapPI_2_50_1000_1_new,0.537959184,0.782857143,0.017650894,0.964698212,-0.127429808,0.46791661,0.369558947,0.372644032,0.23857297,0.8,0.02,0.000246698,0.16,0,0.16,0.003058104,0,0.016238356,0.021329735,0.023498013,0.061130783,0.2,0.47692028,0.244444444,0.8,0.286956522,0.426086957,0.729293634,0.560240964,0.418766457,0.359781104,0.123694024,0.1,0.002752872,0.6,0.1,0.5,0.018072289,0.072869955,0.531869204,0.531995729,0.617099993,0.5,0.47692028,1.50E-06,0.000189849,0.000195181,Pisigner_hard,0,0
2467,2710,47_knapPI_3_1000_100000_1_new,0.487667668,0.784894895,0.000974899,0.998050202,0.037963024,0.166213717,0.331991823,0.2854897,0.671897704,0.978,0.001,2.94E-05,0.035,0,0.035,0.000460138,0,0.001441191,0.001512971,0.004388861,0.010155379,0.01,0.944054615,0.108225108,0.61038961,0.125487516,0.749024969,0.929787681,0.199608204,0.320561972,0.282389787,0.074449234,0.045454545,0.002582936,0.363636364,0.045454545,0.318181818,0.073460509,0.160431136,0.864505132,0.895669742,0.903079519,0.17202087,0.944054615,5.31E-05,0.000280653,0.000219396,Pisinger_large_coff,0,0
2468,2711,47_knapPI_3_100_10000_1_new,0.545656566,0.802626263,0.020217018,0.959565965,-0.121236009,0.289638845,0.345119002,0.303986268,0.557537446,0.82,0.01,0.000226388,0.18,0.01,0.17,0.000301902,0,0.01469817,0.067321232,0.069838357,0.067193095,0.1,0.703554413,0.137254902,0.633986928,0.205221594,0.589556811,0.878489282,0.291236559,0.346898462,0.325860021,0.419072914,0.055555556,0.00271727,0.5,0.055555556,0.444444444,0.000921942,0,0.771743418,0.774594132,0.774905267,0.25,0.045169526,2.61E-06,0.000193819,0.000191147,Pisigner_hard,0,0
2469,2712,47_knapPI_3_2000_10000_1_new,0.52264032,0.800156078,0.001038896,0.997922207,-0.067942523,0.1845,0.33186186,0.28427992,0.693405685,0.98,0.0005,2.68E-05,0.0325,0.0005,0.032,0.0003,0,0.004616186,0.005268404,0.005920124,0.009617255,0.005,0.444780659,0.153846154,0.503846154,0.342250373,0.315499255,0.876430557,0.197652902,0.232186987,0.231366258,0.038543376,0.025,0.002588714,0.5,0.225,0.275,0.119281046,0.111803662,0.768130521,0.771761889,0.775457584,0.274437252,0.444780659,1.86E-05,0.000213114,0.000208227,Pisigner_hard,0,0
2470,2713,47_knapPI_3_200_10000000_1_new,0.506834171,0.784070352,0.002743702,0.994512596,-0.008225362,0.296592262,0.329141362,0.282589459,0.244404776,0.95,0.005,6.17E-05,0.05,0,0.05,0.014973337,0,6.77E-05,0.000606935,0.006315426,0.01383085,0.05,0.79661293,0.177777778,0.688888889,0.561308609,0.122617217,0.71968107,0.379513415,0.243913654,0.217890148,0.042849256,0.1,0.003401694,0.8,0.3,0.5,0.27699042,0.186219466,0.517940843,0.523658436,0.529520495,0.647583618,0.23235522,1.27E-05,0.000206641,0.000193613,Pisinger_large_coff,0,0
2471,2714,47_knapPI_3_500_1000_1_new,0.522645291,0.794476954,0.001766003,0.996467995,-0.060971129,0.072107438,0.338870595,0.291201589,0.438649884,0.98,0.002,1.30E-05,0.046,0,0.046,0.003,0,0.003717479,0.003818371,0.009745122,0.013083294,0.02,0.019092867,0.044444444,0.488888889,0.235772358,0.528455285,0.994997686,0.075325909,0.340093285,0.346844693,0.029418309,0.1,0.002598586,0.5,0.1,0.4,0.075757576,0.124406458,0.990020396,0.993413129,0.995251684,0.102416382,0.019092867,2.51E-05,0.00021906,0.000208413,Pisigner_hard,0,0
2472,2715,47_knapPI_3_50_1000000_1_new,0.468571429,0.806530612,0.031076963,0.937846074,0.055887738,0.184145201,0.316108839,0.284802166,0.579667702,0.82,0.02,0.000185508,0.16,0,0.16,0.00072606,0,0.003123439,0.009754002,0.014943433,0.049847926,0.2,0.770588203,0.166666667,0.666666667,0.331205138,0.337589724,0.854357094,0.205857821,0.245215042,0.21245711,0.027454809,0.111111111,0.002585831,0.555555556,0.111111111,0.444444444,0.316475657,0.357859845,0.729926044,0.732161156,0.793820283,0.25,0.094211837,4.51E-06,0.000187779,0.000193701,Pisinger_large_coff,0,0
2473,2717,47_knapPI_4_100_10000000_1_new,0.487676768,0.693939394,0.002982338,0.994035325,0.053311016,0.116359589,0.287337302,0.343923058,0.112329041,0.98,0.01,6.65E-05,0.02,0,0.02,0.110391565,0,0.002842064,0.002947534,0.041616373,0.003247947,0.1,0.406078296,0,1,0.559824048,0.119648097,1,0.168065735,0.052279559,0.002455573,0.009989128,0.5,0.004093213,1,0.5,0.5,0.890003898,0.994559898,1,1,1,0.5,0.009726312,9.36E-06,0.000191414,0.00019073,Pisinger_large_coff,0,0
